2016-07-09T20:00:00;Sarah Millican: Home Bird;You'll know her face from talking about cake and cats on the telly, so here's another chance to see the Millican phenomenon in full flight live on stage.;http://www.sarahmillican.co.uk
2015-08-29;Edinburgh Mela;World music, dance, fashion, food and fun spread over four areas: the Main Music Stage, the Mela World Dance Feste (newly established in 2012), the Mela Mix stage and the Mela Kidzone. The Mela Global Food Village is on hand to replenish your energy after taking in all the sights and sounds.;http://www.edinburgh-mela.co.uk
2015-07-17;Edinburgh International Fashion Festival;A festival incorporating runway shows and glam afterparties, plus more intellectual talks on fashion-linked topics.;http://edinburghinternationalfashionfestival.com/
2015-06-26;Edinburgh International Magic Festival;MagicFest pulls another rabbit out of the hat with a programme of close-up conundrums, mindboggling illusions, comic cabaret and other feats of the impossible. The festival features workshops as well as shows and ends with the illustrious Closing Gala, a fast paced performance of illusion, sleight of hand, circus and mind reading.;http://www.magicfest.co.uk
2015-05-18T19:30:00;Enuff Z'Nuff;Glam metal and hard rock from the veteran American band founded by singer Donnie Vie and bassist Chip Z'Nuff.;http://www.enuffznuff.com
2015-04-30;Beltane Fire Festival;A modern interpretation of the ancient fertility festival of Beltane in the spectacular setting of Calton Hill. Beltane Fire Society performs the story of the death of winter and the birth of summer via dance, drumming, debauched acrobatics, giant-puppetry and fire.;http://www.beltane.org
2015-04-04;Edinburgh International Science Festival;Hands-on science for adults, children and families in venues across the city with programme ranging from the entertaining to the controversial and, of course, the icky.;http://www.sciencefestival.co.uk
2015-04-02T10:30:00;Magne Furuholmen: Peeling A Glass Onion;Solo exhibition of works by Magne Furuholmen.;http://www.magnef.org
2015-05-07T19:30:00;Thomas McCarthy;Irish traveller songs from McCarthy.;http://www.thomasmccarthyfolk.com/
2015-10-10T10:00:00;Capital Comic Con;A chance to indulge in the world of comics, superheroes and graphic novels with stalls offering back issues, books and merchandise as well as a number of special guests.;http://www.capitalcomiccon.com
2015-10-31;Samhuinn Fire Festival;Hosted by Beltane Fire Society, the Samhuinn Fire Festival celebrates the Celtic New Year, marking the end of summer and welcoming the onset of winter. It takes the form of a stunning torchlit procession down the Royal Mile, with acrobatics, fireworks, beautiful costumes and breathtaking performances.;http://www.beltane.org
2015-04-02T09:00:00;Eleni Kalorkoti;Work by Edinburgh-born illustrator whose work has appeared in the New York Times and publications by the V&ampA and Random House.;http://www.elenikalorkoti.com
2015-04-25;Scottish Pole Dance and Fitness Convention;Experienced fitness teachers help you improve your strength and flexibility, whatever your skill level.;http://www.goeswell.co.uk/
2015-04-25T17:00:00;Edinburgh Pole Competition;Pole dancing competition open to all levels of performer, with age categories from 16 up. Spectators are welcome, too, but will have to pre-book.;http://www.goeswell.co.uk
2015-05-11T19:30:00;Russell Watson;One of the country's most popular crossover singers returns to the stage.;http://www.russellwatson.com
2015-04-03T20:30:00;Monkey Barrel Comedy;A weekend packed full of top local and visiting comedians to tickle your funny bone in an entirely appropriate way.;http://www.monkeybarrelcomedy.com/
2015-06-06;Meadows Festival;Edinburgh's festival season kicks off with the Meadows Festival, which offers a local band line-up, dance groups, quirky performers and workshops amidst lots of family-friendly activities.;http://meadowsfestival.3st.org.uk/
2015-05-11;Imaginate Festival;Scotland's international festival of performing arts for children and young people presents a selection of shows from Scotland and across the world, from storytelling to puppetry, suitable for anyone with an imagination.;http://www.imaginate.org.uk
2015-04-04;GastroFest;Science and gastronomy converge at this foodie mini-fest organised by Edinburgh International Science Festival. Food producers, chefs and mixologists help sciencey types explore the experiences of taste, disgust, pleasure and other aspects of consumption through demos, workshops, exhibitions and discussions.;http://www.sciencefestival.co.uk/
2015-12-13T14:30:00;Harps of Gold Christmas Concert;The Clarsach Society presents an afternoon of festive carols and readings.;http://www.clarsachsociety.co.uk
2015-04-23T18:30:00;Edwin Morgan: The Midnight Letterbox;Discussing the life and work of Edwin Morgan through his letters, which are collected in a new volume.;http://www.edwinmorgan.com/
2015-04-16T19:30:00;Falling Red;Punk/metal band from Carlisle.;http://www.falling-red.com
2015-04-29T19:30:00;Karma To Burn;Stoner and desert rock by the three-piece band from West Virginia.;http://www.k2burn.net
2015-07-17T20:00:00;Morpheus Rising;Powerful melodic rock and metal.;http://www.morpheusrising.co.uk
2015-04-04T10:00:00;Cutting Edge: Hungarian Glass;A look at recent developments in Hungarian glassware.;http://scottish-gallery.co.uk/hungarianglass
2015-05-14T18:30:00;Caesura;An eclectic and experimental night of poetry, performance and spoken word, held on the second Friday of each month.;http://goodnightpress.com/
2015-05-22T18:00:00;Great Grog Spring Fair;An evening festival to celebrate delicious fermented grape juice, with over 100 different wines on hand to taste. Tickets are redeemable against a case of wine.;http://www.greatgrog.co.uk
2015-04-25T13:00:00;Great Grog Bottled Beer Festival;You are spoilt for choice at this beer fest, with over a hundred craft bottled beers from across the globe. Tickets available from the Grog shop or warehouse.;http://www.greatgrogshop.co.uk
2015-04-05T19:00:00;The Listening Room;Acoustic open mic session.;http://thelisteningroom.org.uk
2015-04-23T20:00:00;James Yorkston;Folk from the Fife musician.;http://www.jamesyorkston.co.uk
2015-04-02T20:00:00;PAWS;Upcoming outfit influenced by lo-fi US guitar rock from the 90s.;http://fat-cat.co.uk/site/artists/paws
2015-04-05T12:00:00;Jackie Gardiner: A Coastal Tale;Seascapes from Arbroath-based painter, her first solo exhibition in Edinburgh.;http://www.jackiegardiner.co.uk/
2015-05-10T12:00:00;Janet Melrose;Nature-inspired images by painter from Crieff.;http://www.janetmelrose.com/
2015-04-18T19:30:00;The Edinburgh Singers;The Edinburgh Singers were founded in 1952, and is one of the most skilled choirs in the country.;http://www.edinburghsingers.org.uk
2015-05-21T19:00:00;Big D & the Kids Table;Ska and punk and everything else from Massachusetts.;http://bigdandthekidstable.com/
2015-04-09T18:00:00;AL Kennedy in Conversation with Jenni Fagan;Author AL Kennedy takes part in a reading and conversation with Edinburgh University Writer in Residence, Jenni Fagan.;http://www.a-l-kennedy.co.uk/
2015-04-02T19:00:00;Jane Alexander: The Last Treasure Hunt;The launch of The Last Treasure Hunt, the debut novel from Edinburgh author, Jane Alexander.;http://janealexander.net/
2015-04-02T21:00:00;Student Band Night;Weekly night of local upcoming bands.;http://www.dustymoose.co.uk
2015-04-25T14:30:00;Alexander McCall Smith;Novelist Alexander McCall Smith talks to David Robinson about his Edinburgh writings.;http://www.alexandermccallsmith.co.uk/
2015-04-07T19:30:00;Inky Fingers Open Mic;Open mic for literature and spoken word lovers. Email ahead for a chance to perform, or just watch and admire.;http://inkyfingers.org.uk/
2015-05-07T20:00:00;Orkestra del Sol;Energetic world music from all corners, incorporating samba, gypsy polka, carnival anthems, Slavic waltzes and calypso.;http://www.orkestradelsol.co.uk/
2015-04-04T10:00:00;Eugenie Vronskaya: Still Spot in a Turning World;Paintings by the acclaimed Edinburgh-based Russian artist of the household around her.;http://eugenievronskaya.wix.com/eugenie#!Home/mainPage
2015-04-04T10:00:00;Kate Downie: Estuary;New work with an estuarine theme.;http://www.katedownie.com/
2015-04-28T19:30:00;Cahalen Morrison and Eli West;Old-time country and folk from this young duo whose debut album so impressed BBC Radio 2's Bob Harris that he invited them to record a session.;http://cahalenandeli.com/
2015-04-02T10:00:00;Romina Ressia: Hide & Seek -- exploring modern identities;Work by striking Argentinian photographer who provides vivid images of concealment and vulnerability, and witty riffs on classical visual culture.;http://www.arushagallery.com/exhibitions/hide-and-seek
2015-05-03T14:00:00;Christina Stewart;Explore the magical otherworld of Scotland's selkies, fairies, premonition and enchantment with Christina Stewart's traditional songs in Scots, Gaelic and English.;http://www.christinastewart.com/
2015-04-07T19:00:00;ShuttleScots Badminton Club;Regular open sessions for all abilities with Edinburgh's own friendly and inclusive lesbian, gay, transgender and bisexual badminton group. It's a fun and easy sport to pick up, with plenty of punning opportunities to boot.;http://www.shuttlescots.co.uk/
2015-09-15T19:30:00;Dirty Rotten Scoundrels;Robert Lindsay and  Rufus Hound star in this West End production, based on the 1989 film.;http://www.scoundrelswestend.com
2015-05-22T19:00:00;Beartooth;Metalcore mixed with old school punk.;http://www.beartoothband.com/
2015-04-02T14:00:00;Eric Cruikshank: Plus | Minus | Repeat;Minimalist paintings.;http://ericcruikshank.com/
2015-04-08T13:00:00;Turtle Tots;Classes teaching babies, toddlers and young children to swim whilst keeping new parents fit and active.;http://turtletots.com
2015-05-08T19:30:00;Kara Grainger;Bluesy Australian singer-songwriter with more than a touch of soul.;http://www.karagrainger.com/
2015-05-18T19:30:00;The Yamato Drummers;A captivating and energetic performance of Japanese Taiko drumming from a company with 20 years on the road.;http://www.yamato.jp
2015-06-29T09:30:00;Summer Youth Theatre Project;A two week project covering everything from scene development to prop-making, culminating in a public performance on the final day. Suitable for ages 10-18.;http://www.livedrama.co.uk
2015-09-12T10:00:00;Sheila Dalgleish: North;Textile art from Edinburgh-based artist.;http://www.northtextileart.co.uk
2015-11-05T19:00:00;Y&T;Californian hard rock veterans Y&ampT (Yesterday &amp Today) have sold four million albums in their time.;http://meniketti.com/
2015-06-27;The Fit Festival;A two day health, fitness and nutrition event with exhibitors, masterclasses from industry experts, a nutrition zone, competitions and demonstrations.;http://www.thefitfestival.co.uk
2015-08-12T19:30:00;Shona Brown;Shona presents brand new material featuring live looping, electronics, flute and vocals.;http://www.shonabrown.com
2015-08-08T19:30:00;The Royal Edinburgh Military Tattoo;This unique event draws crowds (and performers) from all over the world with massed pipes and drums, massed military bands, display teams, dancers and the haunting lament of the Lone Piper set against the magnificent backcloth of Edinburgh Castle.;http://www.edintattoo.co.uk
2015-08-07;Edinburgh Festival Fringe;The largest arts festival in the world and the greatest show on earth. Every year thousands of performers take to a multitude of stages all over Edinburgh to present shows for every taste. From big names in the world of entertainment to unknown artists looking to build their careers, the festival caters for everyone and includes theatre, comedy, dance, physical theatre, musicals, operas, music, exhibitions and events.;http://www.edfringe.com
2015-08-13;Stockfest;Stockbridge gets their party hats on for this week-long festival, including ceilidhs, food &amp drink markets, poetry readings, workshops, cookery demos and one big closing party.;http://www.stockfestedinburgh.com
2015-04-30T18:00:00;Alina Bzhezhinska;Distinguished teacher, composer and harpist in recital.;http://www.alina-harpist.co.uk/
2015-04-02T18:00:00;Live Music Now: Grainne Brady and Ryan Murphy;Brady (fiddle) and Murphy (uilleann pipes) play Irish traditional music.;http://grainnebrady.weebly.com/graacuteinne--ryan.html
2015-09-06;Tour of Britain;Cheer on the teams in the UK's largest professional cycling event. In 2015, Edinburgh hosts two stages.;http://www.tourofbritain.co.uk
2015-06-21;Cakefest Edinburgh;A quirky wee one-dayer where all you budding Bake Off-ers can create a map of Edinburgh made entirely out of cake. Educational . . . and delicious.;http://edinburgh.cakefest.org.uk/
2015-04-24T19:30:00;Main Street Blues;This bluesy four-piece perform classics from legends such as BB King, Muddy Waters and Elmore James.;http://mainstreetblues.wix.com/html_mainstreetblues
2015-11-06;Chrysalis;Chrysalis festival offers a new performance opportunity for Scotland's youth theatre sector, with four selected shows being performed twice over two days.;http://www.ytas.org.uk/chrysalis/
2015-04-23T19:30:00;Blair Dunlop;Contemporary folk singer-songwriter performs tracks from his second album House of Jacks.;http://blairdunlop.com
2015-04-02T10:00:00;Game Masters;Massive touring exhibition celebrating the varied history of computer gaming. With more than 125 playable games to work your way through, get stuck into arcade games, physical games (think Dance Battle et al), consoles, PCs and many more. On top of this, there's also displays of concept art, interactive displays and in-depth interviews with game designers.;http://gamemasters.acmi.net.au/
2015-05-15T19:30:00;Just Beatles;Tribute to The Beatles.;http://justbeatles.co.uk/
2015-04-09T19:30:00;Plum Duff;Recently reformed Edinburgh rockers.;http://www.plumduffband.com/
2015-04-25T19:30:00;Tonight . . . From the West End;Stars from the West End and Broadway perform songs from some of the country's best-loved musicals.;http://www.tonightproductions.co.uk
2015-04-24T20:00:00;Phamie Gow;The harpist, pianist, singer and composer mixes Celtic, classical and world music influences.;http://phamiegow.com/v2/
2015-04-02T19:30:00;Learn European Swordsmanship;Get to grips with a variety of historical weapons of war. Suitable for beginners wear loose and comfortable clothing.;http://www.storksbeak.co.uk
2015-10-28;Edinburgh Independent Radical Book Fair;Five days of free readings and discussions plus bookstalls with an emphasis on small and independent presses and writings from outside the mainstream. ;http://www.word-power.co.uk
2015-04-19T18:30:00;Irvine Welsh: A Decent Ride;The renowned Scottish author returns with his latest novel, A Decent Ride, which follows one his most popular characters -- hustler cabbie Terry Lawson (Juice).  ;http://www.irvinewelsh.net/
2015-04-02T21:00:00;The Warehouse Announcement;Grunge/funk rock from Berwick-Upon-Tweed.;http://www.warehouseannouncement.co.uk
2015-06-05T20:00:00;Slaid Cleaves;Country folk singer/songwriter born in Washington DC and based in Austin, Texas, who cut his teeth busking in Ireland.;http://www.glasgowamericana.com/
2015-04-16T19:30:00;Louise Rutkowski;The Glasgow vocalist best known for being a member of 4AD supergroup This Mortal Coil launches her first solo album Diary of a Lost Girl.;http://www.louiserutkowski.co.uk/
2015-09-27T19:30:00;Reign Of Fury;The Cheltenham-based band plays thunderous thrash metal.;http://www.myspace.com/reignoffury
2015-10-09;BearScotFest;Those cuddly fellas at the Bear Scots once again welcome 'bears, cubs, chasers, otters and admirers' for a weekend of furry fun at the largest bear event in Britain. The festival includes multiple parties and club nights, brunches and the crowning of Mr BearScot.;http://www.bearscots.org.uk
2015-10-02;The Edinburgh World Justice Festival;Set up after the Make Poverty History march in Edinburgh during the 2005 G20 meeting, the festival aims to raise the profile of international justice and development issues with a series of talks and events.;http://www.ewjf.org.uk
2015-08-07;Foodies Festival;Michelin starred and award-winning chefs cook up a storm at this year's festival dedicated to epicureans, as well as offerings from local producers and workshops for food lovers young and old.;http://foodiesfestival.com/
2015-07-01T20:30:00;Rob Delaney Meat Tour;Startlingly funny Delaney, who began to take off thanks to his Twitter account, which got him voted 'Funniest Person on Twitter' by Comedy Central.
2015-04-26T14:00:00;Jolly Toper Whisky Tasting Cruise;A unique chance to sample five drams of whisky while enjoying a cruise along the Union Canal.;http://www.re-union.org.uk/events/tastings
2015-06-11;Edinburgh Festival of Cycling;The bike festival lends a bit of sport to Edinburgh's stacked arts and culture festival calendar. Alongside cycling events, from lengthy scenic tours to talks from well-known cyclists to family bike rides, the festival also features a related film and art programme.;http://www.edfoc.org.uk/
2015-04-27T20:00:00;Jo Lawry;Adelaide-born, NYC-based singer who's worked with Sting and Paul Simon, with her band.;http://www.jolawry.com
2015-04-13T20:00:00;Jyotsna Srikanth;The violinist from Bangalore performs Indian Carnatic music and a variety of contemporary flavours including jazz, Irish folk, electronica, flamenco, blues, pop, Western classical and Bollywood music.;http://www.indianviolin.eu
2015-07-11T13:00:00;Ben and Holly's Little Kingdom;Richard Lewis' adaptation of the award-winning television animation set in a miniature world of fairies, elves and insects. The production features original music by Mani Svavarsson, with original lyrics by Matt Lewis.;http://www.benandhollylive.com
2015-04-25T19:00:00;Kazik Na Zywo;Polish rapcore outfit.;http://knz.art.pl
2015-05-15T19:30:00;Negura Bunget;Romanian black metal.;http://www.negurabunget.com
2015-09-13;The RoadBlock Run;RoadBlock Run returns with another race filled with obstacles for runners to navigate in aid of a variety of charities including Chest, Heart and Stroke Scotland. Prizes for fastest males, females and teams, as well as a special prize for runners in fancy dress.;http://www.chss.org.uk
2015-05-02T10:00:00;Church Tower Abseil;If you've got a head for heights why not abseil off the iconic St John's Church on Edinburgh's busiest shopping street. Raise funds for the Church's building development project or a charity of your choice.;http://www.stjohns-edinburgh.org.uk/development
2015-04-09T20:00:00;Lost In The Riots;Four-piece instrumental post-rock outfit with math rock and heavy jazz leanings.;http://www.facebook.com/events/1425007341109029
2015-04-03T20:00:00;Stella Diana;Shoegaze and new wave group.;http://www.stelladiana.com
2015-10-29T14:30:00;Giselle;Royal New Zealand Ballet present the tragic story of lovers Giselle and Albrecht and the evil Wilis, merciless spirits of jilted woman who seek revenge on men by forcing them until they die of exhaustion.;http://www.rnzb.org.nz/
2015-10-03T10:30:00;Friends Electric;A magical story about what it means to be human, featuring robots. From Visible Fictions. Ages 7+.;http://visiblefictions.co.uk/
2015-08-07T19:15:00;Craig Hill: Give Him an Inch . . .;High camp buffoonery from the kilted comedian.;http://www.mrcraighill.com/
2015-05-03;Edinburgh Kiltwalk;Why walk in boring old trousers when you can strut your stuff around the city in a kilt? Choose between six, 13 and 26 mile distances around Edinburgh and help raise funds for children's charities. Entry fee includes an official Kiltwalk t-shirt, goody bag and medal.;http://www.thekiltwalk.co.uk
2015-04-04T20:00:00;Gilded Balloon Comedy Nights;The Gilded Balloon are on a mission to keep the spirit of the Fringe alive throughout the year. We approve. They're hosting a handful of hot comedians each Saturday.;http://www.gildedballoon.co.uk
2015-04-16T09:00:00;The Scotch Whisky Training School;An intensive one-day course in the tasting, blending, serving and history of scotch whisky, with a 'Certificate of Expertise' at the end.;http://www.scotchwhiskyexperience.co.uk/
2015-06-09T19:30:00;Simon Nieminski: Request Recital;The cathedral organist plays a request recital email your requests to the address given.;http://www.nieminski.com/
2015-04-10T20:00:00;Quercus;Smoky-voiced folk singer June Tabor and jazz musicians Iain Ballamy and Huw Warren in their jazz-folk fusion trio.;http://www.ballamy.com/quercus
2015-04-10T10:30:00;Sophisticated Writing Skills Made Easy;Improve your writing skills or prepare for exams at this session for 11--18 year olds. Learn grammatical rules from an English teacher and never use a rogue apostrophe again.;http://www.WordPerfectWorkshops.com
2015-08-07;Just Festival;Formerly known as the Festival of Spirituality and Peace. Just Festival offers a programme to help people explore their spirituality by engaging with others and promoting peace with live music, talks, dance shows and exhibitions.;http://www.justjust.org
2015-06-09T19:30:00;Edinburgh Academy Choir;The Edinburgh Academy Choir and Choral Society give one joint concert together per year, with guest soloists.;http://www.edinburghacademy.org.uk/
2015-08-06T19:30:00;Ludus Baroque: Mass in B Minor;The chamber ensemble presents its annual performance of Bach's masterpiece.;http://www.ludusbaroque.co.uk/
2015-05-10T15:00:00;Warsaw Philharmonic Orchestra: Schubert, Beethoven;The orchestra plays Schubert's Symphony No 3 and Beethoven's titanic Symphony No 9. Jacek Kaspszyk conducts.;http://filharmonia.pl/strona-glowna_en/
2015-04-03T11:00:00;Quartermile Market;Monthly market selling products by local designers, makers and artists as well as street food. There's even something to keep the dog happy with a stall specialising in cupcakes for dogs.;http://www.metoyoumarkets.co.uk
2015-10-20T19:30:00;Les Ballets Trockadero De Monte Carlo;This all-male company present a new show that bridges the gap between farce and classical ballet.;http://www.trockadero.org/
2015-04-19T10:00:00;String Circle Fiddle Technique Workshop;Ros Gasson, founding member of Da Hooley Ceilidh Band, leads a day of tuition in bowing action for the string fiddle.;http://www.fiddleclass.com
2015-04-02T11:00:00;Michele Ciacciofera: I Hate The Indifferent;First solo show in the UK of this Italian artist concerned with breaking 'the wall of indifference' between the spectator and the work.;http://www.micheleciacciofera.it/
2015-04-28T19:30:00;Kirsty Law Band;Borders-born Kirsty Law performs original pieces influenced by traditional songs, mainly in the Scots dialect, accompanied by Rona Wilkie and Marit Falt.;www.kirstylaw.com
2015-04-05T13:00:00;Zoom Club: Makers ;A hands-on animation and photography club for ages 8--12.;http://www.lensonlegsworkshops.co.uk/
2015-04-03T14:00:00;Zoom Club: Movers ;A hands-on animation and photography club for ages 4--7.;http://www.lensonlegsworkshops.co.uk/
2015-04-03T20:00:00;Comedydoo;Up and coming comedians with a headliner each time.;http://www.comedydoo.co.uk
2015-04-15T20:00:00;Artisan;English vocal folk trio out of retirement for some limited tour dates.;http://www.artisan-harmony.com/
2015-04-08T20:00:00;Keith Hancock;Singer/songwriter/melodeon player Keith Hancock.;http://keithhancock.co.uk/
2015-05-09T19:00:00;Maria Preszek;Polish singer.;http://mariapeszek.pl/pl
2015-04-03T19:30:00;Danny Vaughn;The lead singer of the Ultimate Eagles who has also performed with the likes of Tyketto and Waysted.;http://www.myspace.com/vaughnband
2015-04-03T18:30:00;Winter Astronomy Evenings;Find out about the history of the Royal Observatory Edinburgh and discover more about the night sky.;http://www.roe.ac.uk/vc/public-events/astronomy-evenings
2015-04-19;Edinburgh Mini Maker Faire;A celebration of maker culture with exhibits, installations and interactive workshops from all kinds of makers including designers, scientists, artists, crafters and inventors. Meet the makers and get hands on to become a maker yourself.;http://makerfaireedinburgh.com/
2015-10-01T10:00:00;Document Scotland;Images of Scottish people from the collective founded in 2012, comprising Colin McPherson, Jeremy Sutton-Hibbert, Sophie Gerrard and Stephen McLaren. The show is timed to take place one year after the referendum on independence, and is designed to reflect the multiplicity of views and challenges associated with the event.;http://www.documentscotland.com/
2015-04-29T19:30:00;Grand Cru & Premier Cru Wine Tasting;Master of Wine, Rose Murray Brown leads participants through a tutored tasting of 13 wines including Champagne and Burgundy.;http://www.rosemurraybrown.com
2015-06-17T19:30:00;Volcanic Wine Tasting;Wine master Rose Murray Brown hosts this tasting, which explores 13 different volcanic wines from around the world.;http://www.rosemurraybrown.com
2015-05-15T19:30:00;Chocolate and Wine Experience;Learn about the chocolate making process from expert Nadia Ellingham, then taste some of the magical stuff alongside 13 different wines, chosen by Scotsman wine columnist Rose Murray Brown.;http://www.rosemurraybrown.com
2015-04-17T19:30:00;Friday Night Champagne v Sparkling Wine Tasting;Rose Murray Brown, who's got an expert nose for wine, serves up 13 paired tastings of the fizzy stuff to help you develop your palate.;http://www.rosemurraybrown.com
2015-04-24T08:30:00;CreativeMornings;A chance to explore the idea of 'education' beyond traditional institutions.;http://creativemornings.com/cities/edi
2015-04-17T19:00:00;Duke Special;The indie singer-songwriter from Belfast promotes his triple album release The Stage, A Book &amp The Silver Screen.;http://www.myspace.com/dukespecial
2015-04-07T19:00:00;All the Young Nudes -- Life Drawing Club;A relaxed life drawing club with music and a bar to aid the flow of inspiration.;http://www.atyn.co.uk/
2015-04-11T22:30:00;Beep Beep, Yeah!;A staunchly retro soundtrack of 50s rock, 60s grooves and 70s psychedelia.;http://www.theelectriccircus.biz/club-nights/beep-beep-yeah/
2015-09-19T19:30:00;Nicola Benedetti: Italy and the Four Seasons;Scotland's most illustrious violinist plays Vivaldi's Four Seasons and Tchaikovsky's Souvenir de  Florence, fronting a world-class ensemble.;http://www.nicolabenedetti.co.uk/
2015-05-20T19:30:00;Ribbon Road;Contemporary and traditional folk from this Newcastle trio.;http://www.ribbonroadmusic.com
2015-07-18;Bailey's Stardust;If there had been no David Bailey, Austin Powers would have had to invent him. The great British celebrity photographer of his era, Bailey has taken numerous iconic portraits over a 50-year career. This touring exhibition features over 250 portraits, arranged thematically.;http://www.npg.org.uk
2015-04-30T19:30:00;Scottish Chamber Orchestra: Barber Violin Concerto;Joseph Swensen (violin) conducts and plays mid 20th century masterpieces: Barber's Violin Concerto Britten's exuberant Variations on a theme of Frank Bridge Swensen's own arrangement of Prokofiev's Five Melodies and Stravinsky's Dumbarton Oaks concerto, which has been likened to 'the Brandenburg Concertos on speed.' ;http://www.sco.org.uk
2015-05-09T19:30:00;Scottish Chamber Orchestra: Garden of Devotion;Sibelius'  Pieces from 'Kuolema', including the celebrated 'Valse triste' Rolf Martinsson's song cycle based on poems by Tagore, Garden of Devotion, featuring Swedish soprano Lisa Larsson Haydn's Scena di Berenice and Symphony No 86 in D 'Paris'. Olari Elts conducts.;http://www.sco.org.uk
2015-04-17T19:30:00;RSNO: The Golden Age of Film Music;Richard Kaufman conducts selections of music from classic Hollywood films by such composers as Alex North (Spartacus), Bernard Herrmann (North by Northwest), Elmer Bernstein (The Magnificent Seven), Max Steiner, (Gone with the Wind) and others.;http://www.rsno.org.uk/
2015-05-29T19:30:00;RSNO: The Dream of Gerontius;Elgar's mighty 1900 choral work features Sarah Connolly (mezzo-soprano), Toby Spence (tenor), Alan Opie (baritone) and the RSNO Chorus. Peter Oundjian conducts the finale of the RSNO's 2014/15 season.;http://www.rsno.org.uk/
2015-05-08T19:30:00;RSNO: Davis Conducts Mahler Four;After a couple of bracing snifters (Delius A Song for Sunrise and Berg's Seven Early Songs, with soprano Erin Wall) Sir Andrew Davis leads you up the mountain that is Mahler's Symphony No 4.;http://www.rsno.org.uk/
2015-05-22T19:30:00;RSNO: Oundjian Conducts Brahms Two;Peter Oundjian conducts Berlioz's Le carnival romain and Lalo's Symphonie espagnole, featuring soloist Ray Chen (violin), followed by Brahms' exhilarating Symphony No 2.;http://www.rsno.org.uk/
2015-12-30T19:30:00;RSNO: Buniatishvili Plays Liszt;Robert Schumann bookends a programme of lush romanticism with the Overture, Scherzo and Finale Op 52 and Symphony No 1, plus Wagner's tender Siegfried Idyll and Liszt's Piano Concerto No 2, featuring the acclaimed young Georgian virtuoso Khatia Buniatishvili. Christoph Altstaedt conducts.;http://www.rsno.org.uk/
